RecordTime,Ö¡ÂÊ(Ö¡),extra,SimpleTime
1669199097351,58.0,sg.partying.android.lite,0.164
1669199098352,58.0,sg.partying.android.lite,1.165
1669199099352,58.0,sg.partying.android.lite,2.165
1669199100352,58.0,sg.partying.android.lite,3.165
1669199101353,58.0,sg.partying.android.lite,4.166
1669199102353,58.0,sg.partying.android.lite,5.166
1669199103359,58.0,sg.partying.android.lite,6.172
1669199104356,58.0,sg.partying.android.lite,7.169
1669199105357,58.0,sg.partying.android.lite,8.17
1669199106357,58.0,sg.partying.android.lite,9.17
1669199107359,58.0,sg.partying.android.lite,10.172
1669199108358,58.0,sg.partying.android.lite,11.171
1669199109359,58.0,sg.partying.android.lite,12.172
1669199110359,58.0,sg.partying.android.lite,13.172
1669199111360,58.0,sg.partying.android.lite,14.173
1669199112360,58.0,sg.partying.android.lite,15.173
1669199113360,58.0,sg.partying.android.lite,16.173
1669199114361,58.0,sg.partying.android.lite,17.174
1669199115361,58.0,sg.partying.android.lite,18.174
1669199116362,58.0,sg.partying.android.lite,19.175
1669199117362,58.0,sg.partying.android.lite,20.175
1669199118363,58.0,sg.partying.android.lite,21.176
1669199119363,58.0,sg.partying.android.lite,22.176
1669199120363,58.0,sg.partying.android.lite,23.176
1669199121364,58.0,sg.partying.android.lite,24.177
1669199122364,58.0,sg.partying.android.lite,25.177
1669199123364,58.0,sg.partying.android.lite,26.177
1669199124365,58.0,sg.partying.android.lite,27.178
1669199125365,58.0,sg.partying.android.lite,28.178
1669199126366,58.0,sg.partying.android.lite,29.179
1669199127367,58.0,sg.partying.android.lite,30.18
1669199128367,58.0,sg.partying.android.lite,31.18
1669199129369,58.0,sg.partying.android.lite,32.182
1669199130368,58.0,sg.partying.android.lite,33.181
1669199131368,58.0,sg.partying.android.lite,34.181
1669199132369,58.0,sg.partying.android.lite,35.182
1669199133369,58.0,sg.partying.android.lite,36.182
1669199134370,58.0,sg.partying.android.lite,37.183
1669199135371,58.0,sg.partying.android.lite,38.184
1669199136371,58.0,sg.partying.android.lite,39.184
1669199137371,58.0,sg.partying.android.lite,40.184
1669199138372,58.0,sg.partying.android.lite,41.185
1669199139372,58.0,sg.partying.android.lite,42.185
1669199140373,58.0,sg.partying.android.lite,43.186
1669199141373,58.0,sg.partying.android.lite,44.186
1669199142373,58.0,sg.partying.android.lite,45.186
1669199143374,58.0,sg.partying.android.lite,46.187
1669199144374,58.0,sg.partying.android.lite,47.187
1669199145375,58.0,sg.partying.android.lite,48.188
1669199146375,58.0,sg.partying.android.lite,49.188
1669199147376,58.0,sg.partying.android.lite,50.189
1669199148378,58.0,sg.partying.android.lite,51.191
1669199149378,58.0,sg.partying.android.lite,52.191
1669199150379,58.0,sg.partying.android.lite,53.192
1669199151379,58.0,sg.partying.android.lite,54.192
1669199152380,58.0,sg.partying.android.lite,55.193
1669199153380,58.0,sg.partying.android.lite,56.193
1669199154381,58.0,sg.partying.android.lite,57.194
1669199155381,58.0,sg.partying.android.lite,58.194
1669199156382,58.0,sg.partying.android.lite,59.195
1669199157382,58.0,sg.partying.android.lite,60.195
1669199158383,58.0,sg.partying.android.lite,61.196
1669199159383,58.0,sg.partying.android.lite,62.196
1669199160384,58.0,sg.partying.android.lite,63.197
1669199161384,58.0,sg.partying.android.lite,64.197
1669199162384,58.0,sg.partying.android.lite,65.197
1669199163385,58.0,sg.partying.android.lite,66.198
1669199164385,58.0,sg.partying.android.lite,67.198
1669199165387,58.0,sg.partying.android.lite,68.2
1669199166388,58.0,sg.partying.android.lite,69.201
1669199167388,58.0,sg.partying.android.lite,70.201
1669199168389,58.0,sg.partying.android.lite,71.202
1669199169389,58.0,sg.partying.android.lite,72.202
1669199170390,58.0,sg.partying.android.lite,73.203
1669199171391,58.0,sg.partying.android.lite,74.204
1669199172391,58.0,sg.partying.android.lite,75.204
1669199173392,58.0,sg.partying.android.lite,76.205
1669199174392,58.0,sg.partying.android.lite,77.205
1669199175392,58.0,sg.partying.android.lite,78.205
1669199176393,58.0,sg.partying.android.lite,79.206
1669199177393,58.0,sg.partying.android.lite,80.206
1669199178394,58.0,sg.partying.android.lite,81.207
1669199179394,58.0,sg.partying.android.lite,82.207
1669199180394,58.0,sg.partying.android.lite,83.207
1669199181395,58.0,sg.partying.android.lite,84.208
1669199182396,58.0,sg.partying.android.lite,85.209
1669199183396,58.0,sg.partying.android.lite,86.209
1669199184396,58.0,sg.partying.android.lite,87.209
1669199185398,58.0,sg.partying.android.lite,88.211
1669199186398,58.0,sg.partying.android.lite,89.211
1669199187399,58.0,sg.partying.android.lite,90.212
1669199188399,58.0,sg.partying.android.lite,91.212
1669199189400,58.0,sg.partying.android.lite,92.213
1669199190400,58.0,sg.partying.android.lite,93.213
1669199191400,58.0,sg.partying.android.lite,94.213
1669199192401,58.0,sg.partying.android.lite,95.214
1669199193401,58.0,sg.partying.android.lite,96.214
1669199194401,58.0,sg.partying.android.lite,97.214
1669199195407,58.0,sg.partying.android.lite,98.22
1669199196408,58.0,sg.partying.android.lite,99.221
1669199197408,58.0,sg.partying.android.lite,100.221
1669199198408,58.0,sg.partying.android.lite,101.221
1669199199409,58.0,sg.partying.android.lite,102.222
1669199200409,58.0,sg.partying.android.lite,103.222
1669199202410,58.0,sg.partying.android.lite,105.223
1669199203411,58.0,sg.partying.android.lite,106.224
1669199204412,58.0,sg.partying.android.lite,107.225
1669199205412,58.0,sg.partying.android.lite,108.225
1669199206414,58.0,sg.partying.android.lite,109.227
1669199207414,58.0,sg.partying.android.lite,110.227
1669199208414,58.0,sg.partying.android.lite,111.227
1669199209414,58.0,sg.partying.android.lite,112.227
1669199210415,58.0,sg.partying.android.lite,113.228
1669199211416,58.0,sg.partying.android.lite,114.229
1669199212416,58.0,sg.partying.android.lite,115.229
1669199213417,58.0,sg.partying.android.lite,116.23
1669199214421,58.0,sg.partying.android.lite,117.234
1669199215421,58.0,sg.partying.android.lite,118.234
1669199216422,58.0,sg.partying.android.lite,119.235
1669199217423,58.0,sg.partying.android.lite,120.236
1669199218422,58.0,sg.partying.android.lite,121.235
1669199219424,58.0,sg.partying.android.lite,122.237
1669199220424,58.0,sg.partying.android.lite,123.237
1669199221425,58.0,sg.partying.android.lite,124.238
1669199222425,58.0,sg.partying.android.lite,125.238
1669199223426,58.0,sg.partying.android.lite,126.239
1669199224426,58.0,sg.partying.android.lite,127.239
1669199225427,58.0,sg.partying.android.lite,128.24
1669199226427,58.0,sg.partying.android.lite,129.24
1669199227428,58.0,sg.partying.android.lite,130.241
1669199228429,58.0,sg.partying.android.lite,131.242
1669199229429,58.0,sg.partying.android.lite,132.242
1669199230429,58.0,sg.partying.android.lite,133.242
1669199231430,58.0,sg.partying.android.lite,134.243
1669199232430,58.0,sg.partying.android.lite,135.243
1669199233431,58.0,sg.partying.android.lite,136.244
1669199234432,58.0,sg.partying.android.lite,137.245
1669199235432,58.0,sg.partying.android.lite,138.245
1669199236433,58.0,sg.partying.android.lite,139.246
1669199237433,58.0,sg.partying.android.lite,140.246
1669199238434,58.0,sg.partying.android.lite,141.247
1669199239434,58.0,sg.partying.android.lite,142.247
1669199240435,58.0,sg.partying.android.lite,143.248
1669199241437,58.0,sg.partying.android.lite,144.25
1669199242437,58.0,sg.partying.android.lite,145.25
1669199243438,58.0,sg.partying.android.lite,146.251
1669199244440,58.0,sg.partying.android.lite,147.253
1669199245440,58.0,sg.partying.android.lite,148.253
1669199246441,58.0,sg.partying.android.lite,149.254
1669199247441,58.0,sg.partying.android.lite,150.254
1669199248442,58.0,sg.partying.android.lite,151.255
1669199249442,58.0,sg.partying.android.lite,152.255
1669199250443,58.0,sg.partying.android.lite,153.256
1669199251443,58.0,sg.partying.android.lite,154.256
1669199252444,58.0,sg.partying.android.lite,155.257
1669199253444,58.0,sg.partying.android.lite,156.257
1669199254446,58.0,sg.partying.android.lite,157.259
1669199255446,58.0,sg.partying.android.lite,158.259
1669199256446,58.0,sg.partying.android.lite,159.259
1669199257446,58.0,sg.partying.android.lite,160.259
1669199258447,58.0,sg.partying.android.lite,161.26
1669199259447,58.0,sg.partying.android.lite,162.26
1669199260448,58.0,sg.partying.android.lite,163.261
1669199261448,58.0,sg.partying.android.lite,164.261
1669199262449,58.0,sg.partying.android.lite,165.262
1669199263449,58.0,sg.partying.android.lite,166.262
1669199264450,58.0,sg.partying.android.lite,167.263
1669199265452,58.0,sg.partying.android.lite,168.265
1669199266452,58.0,sg.partying.android.lite,169.265
1669199267453,58.0,sg.partying.android.lite,170.266
1669199268453,58.0,sg.partying.android.lite,171.266
1669199269453,58.0,sg.partying.android.lite,172.266
1669199270454,58.0,sg.partying.android.lite,173.267
1669199271454,58.0,sg.partying.android.lite,174.267
1669199272455,58.0,sg.partying.android.lite,175.268
1669199273456,58.0,sg.partying.android.lite,176.269
1669199274457,58.0,sg.partying.android.lite,177.27
1669199275457,58.0,sg.partying.android.lite,178.27
1669199276457,58.0,sg.partying.android.lite,179.27
1669199277458,58.0,sg.partying.android.lite,180.271
1669199278458,58.0,sg.partying.android.lite,181.271
1669199279459,58.0,sg.partying.android.lite,182.272
1669199280459,58.0,sg.partying.android.lite,183.272
1669199281460,58.0,sg.partying.android.lite,184.273
1669199282461,58.0,sg.partying.android.lite,185.274
1669199283461,58.0,sg.partying.android.lite,186.274
1669199284461,58.0,sg.partying.android.lite,187.274
1669199285463,58.0,sg.partying.android.lite,188.276
1669199286462,58.0,sg.partying.android.lite,189.275
1669199287463,58.0,sg.partying.android.lite,190.276
1669199288464,58.0,sg.partying.android.lite,191.277
1669199289464,58.0,sg.partying.android.lite,192.277
1669199290466,58.0,sg.partying.android.lite,193.279
1669199291465,58.0,sg.partying.android.lite,194.278
1669199292466,58.0,sg.partying.android.lite,195.279
1669199293466,58.0,sg.partying.android.lite,196.279
1669199294467,58.0,sg.partying.android.lite,197.28
1669199295467,58.0,sg.partying.android.lite,198.28
1669199296470,58.0,sg.partying.android.lite,199.283
1669199297468,58.0,sg.partying.android.lite,200.281
1669199298469,58.0,sg.partying.android.lite,201.282
1669199299469,58.0,sg.partying.android.lite,202.282
1669199300469,58.0,sg.partying.android.lite,203.282
1669199301470,58.0,sg.partying.android.lite,204.283
1669199302471,58.0,sg.partying.android.lite,205.284
1669199303472,58.0,sg.partying.android.lite,206.285
1669199304472,58.0,sg.partying.android.lite,207.285
1669199305473,58.0,sg.partying.android.lite,208.286
1669199306474,58.0,sg.partying.android.lite,209.287
1669199307474,58.0,sg.partying.android.lite,210.287
1669199308475,58.0,sg.partying.android.lite,211.288
1669199309475,58.0,sg.partying.android.lite,212.288
1669199310476,58.0,sg.partying.android.lite,213.289
1669199311476,58.0,sg.partying.android.lite,214.289
1669199312476,58.0,sg.partying.android.lite,215.289
1669199313477,58.0,sg.partying.android.lite,216.29
1669199314477,58.0,sg.partying.android.lite,217.29
1669199315478,58.0,sg.partying.android.lite,218.291
1669199316478,58.0,sg.partying.android.lite,219.291
1669199317478,58.0,sg.partying.android.lite,220.291
1669199318478,58.0,sg.partying.android.lite,221.291
1669199319479,58.0,sg.partying.android.lite,222.292
1669199320479,58.0,sg.partying.android.lite,223.292
1669199321480,58.0,sg.partying.android.lite,224.293
1669199322480,58.0,sg.partying.android.lite,225.293
1669199323481,58.0,sg.partying.android.lite,226.294
1669199324482,58.0,sg.partying.android.lite,227.295
1669199325483,58.0,sg.partying.android.lite,228.296
1669199326484,58.0,sg.partying.android.lite,229.297
1669199327485,58.0,sg.partying.android.lite,230.298
1669199328485,58.0,sg.partying.android.lite,231.298
1669199329486,58.0,sg.partying.android.lite,232.299
1669199330486,58.0,sg.partying.android.lite,233.299
1669199331487,58.0,sg.partying.android.lite,234.3
1669199332488,58.0,sg.partying.android.lite,235.301
1669199333488,58.0,sg.partying.android.lite,236.301
1669199334488,58.0,sg.partying.android.lite,237.301
1669199335489,58.0,sg.partying.android.lite,238.302
1669199336489,58.0,sg.partying.android.lite,239.302
1669199337489,58.0,sg.partying.android.lite,240.302
1669199338490,58.0,sg.partying.android.lite,241.303
1669199339490,58.0,sg.partying.android.lite,242.303
1669199340493,58.0,sg.partying.android.lite,243.306
1669199341493,58.0,sg.partying.android.lite,244.306
1669199342494,58.0,sg.partying.android.lite,245.307
1669199343494,58.0,sg.partying.android.lite,246.307
1669199344495,58.0,sg.partying.android.lite,247.308
1669199345496,58.0,sg.partying.android.lite,248.309
1669199346497,58.0,sg.partying.android.lite,249.31
1669199347497,58.0,sg.partying.android.lite,250.31
1669199348497,58.0,sg.partying.android.lite,251.31
1669199349498,58.0,sg.partying.android.lite,252.311
1669199350498,58.0,sg.partying.android.lite,253.311
1669199351498,58.0,sg.partying.android.lite,254.311
1669199352499,58.0,sg.partying.android.lite,255.312
1669199353500,58.0,sg.partying.android.lite,256.313
1669199354500,58.0,sg.partying.android.lite,257.313
1669199355501,58.0,sg.partying.android.lite,258.314
1669199356501,58.0,sg.partying.android.lite,259.314
1669199357502,58.0,sg.partying.android.lite,260.315
1669199358502,58.0,sg.partying.android.lite,261.315
1669199359503,58.0,sg.partying.android.lite,262.316
1669199360503,58.0,sg.partying.android.lite,263.316
1669199361505,58.0,sg.partying.android.lite,264.318
1669199362505,58.0,sg.partying.android.lite,265.318
1669199363505,58.0,sg.partying.android.lite,266.318
1669199364506,58.0,sg.partying.android.lite,267.319
1669199365506,58.0,sg.partying.android.lite,268.319
1669199366506,60.0,sg.partying.android.lite,269.319
1669199367507,58.0,sg.partying.android.lite,270.32
1669199368507,58.0,sg.partying.android.lite,271.32
1669199369508,58.0,sg.partying.android.lite,272.321
1669199370509,58.0,sg.partying.android.lite,273.322
1669199371509,58.0,sg.partying.android.lite,274.322
1669199372511,58.0,sg.partying.android.lite,275.324
1669199373510,58.0,sg.partying.android.lite,276.323
1669199374511,58.0,sg.partying.android.lite,277.324
1669199375512,58.0,sg.partying.android.lite,278.325
1669199376512,58.0,sg.partying.android.lite,279.325
1669199377512,58.0,sg.partying.android.lite,280.325
1669199378515,58.0,sg.partying.android.lite,281.328
1669199379513,58.0,sg.partying.android.lite,282.326
1669199380513,58.0,sg.partying.android.lite,283.326
1669199381514,58.0,sg.partying.android.lite,284.327
1669199382515,58.0,sg.partying.android.lite,285.328
1669199383515,58.0,sg.partying.android.lite,286.328
1669199384516,58.0,sg.partying.android.lite,287.329
1669199385516,58.0,sg.partying.android.lite,288.329
1669199386517,58.0,sg.partying.android.lite,289.33
1669199387517,58.0,sg.partying.android.lite,290.33
1669199388519,58.0,sg.partying.android.lite,291.332
1669199389518,58.0,sg.partying.android.lite,292.331
1669199390518,58.0,sg.partying.android.lite,293.331
1669199391519,58.0,sg.partying.android.lite,294.332
1669199392520,58.0,sg.partying.android.lite,295.333
1669199393520,58.0,sg.partying.android.lite,296.333
1669199394521,58.0,sg.partying.android.lite,297.334
1669199395521,58.0,sg.partying.android.lite,298.334
1669199396522,58.0,sg.partying.android.lite,299.335
1669199397522,58.0,sg.partying.android.lite,300.335
1669199398523,58.0,sg.partying.android.lite,301.336
1669199399523,58.0,sg.partying.android.lite,302.336
1669199400529,58.0,sg.partying.android.lite,303.342
1669199401524,58.0,sg.partying.android.lite,304.337
1669199402524,58.0,sg.partying.android.lite,305.337
1669199403525,58.0,sg.partying.android.lite,306.338
1669199404525,58.0,sg.partying.android.lite,307.338
1669199405526,58.0,sg.partying.android.lite,308.339
1669199406527,58.0,sg.partying.android.lite,309.34
1669199407527,58.0,sg.partying.android.lite,310.34
1669199408527,58.0,sg.partying.android.lite,311.34
1669199409528,58.0,sg.partying.android.lite,312.341
1669199410528,58.0,sg.partying.android.lite,313.341
1669199411529,58.0,sg.partying.android.lite,314.342
1669199412529,58.0,sg.partying.android.lite,315.342
1669199413530,58.0,sg.partying.android.lite,316.343
1669199414530,58.0,sg.partying.android.lite,317.343
1669199415536,58.0,sg.partying.android.lite,318.349
1669199416531,60.0,sg.partying.android.lite,319.344
1669199417532,58.0,sg.partying.android.lite,320.345
1669199418533,58.0,sg.partying.android.lite,321.346
1669199419533,58.0,sg.partying.android.lite,322.346
1669199420534,60.0,sg.partying.android.lite,323.347
1669199421534,58.0,sg.partying.android.lite,324.347
1669199422535,58.0,sg.partying.android.lite,325.348
1669199423536,58.0,sg.partying.android.lite,326.349
1669199424537,58.0,sg.partying.android.lite,327.35
1669199425537,58.0,sg.partying.android.lite,328.35
1669199426537,58.0,sg.partying.android.lite,329.35
1669199427538,58.0,sg.partying.android.lite,330.351
1669199428538,58.0,sg.partying.android.lite,331.351
1669199429539,58.0,sg.partying.android.lite,332.352
1669199430539,58.0,sg.partying.android.lite,333.352
1669199431541,58.0,sg.partying.android.lite,334.354
1669199432541,58.0,sg.partying.android.lite,335.354
1669199433541,58.0,sg.partying.android.lite,336.354
1669199434541,58.0,sg.partying.android.lite,337.354
1669199435542,58.0,sg.partying.android.lite,338.355
1669199436542,58.0,sg.partying.android.lite,339.355
1669199437543,58.0,sg.partying.android.lite,340.356
1669199438544,58.0,sg.partying.android.lite,341.357
1669199439548,58.0,sg.partying.android.lite,342.361
1669199440544,58.0,sg.partying.android.lite,343.357
1669199441545,58.0,sg.partying.android.lite,344.358
1669199442545,58.0,sg.partying.android.lite,345.358
1669199443546,58.0,sg.partying.android.lite,346.359
1669199444546,58.0,sg.partying.android.lite,347.359
1669199445546,58.0,sg.partying.android.lite,348.359
1669199446547,58.0,sg.partying.android.lite,349.36
1669199447550,58.0,sg.partying.android.lite,350.363
1669199448548,58.0,sg.partying.android.lite,351.361
1669199449548,58.0,sg.partying.android.lite,352.361
1669199450548,58.0,sg.partying.android.lite,353.361
1669199451549,58.0,sg.partying.android.lite,354.362
1669199452549,58.0,sg.partying.android.lite,355.362
1669199453550,58.0,sg.partying.android.lite,356.363
1669199454551,58.0,sg.partying.android.lite,357.364
1669199455551,58.0,sg.partying.android.lite,358.364
1669199456552,58.0,sg.partying.android.lite,359.365
1669199457552,58.0,sg.partying.android.lite,360.365
1669199458553,58.0,sg.partying.android.lite,361.366
1669199459553,58.0,sg.partying.android.lite,362.366
1669199460554,58.0,sg.partying.android.lite,363.367
1669199461554,58.0,sg.partying.android.lite,364.367
1669199462555,58.0,sg.partying.android.lite,365.368
1669199463555,58.0,sg.partying.android.lite,366.368
1669199464556,58.0,sg.partying.android.lite,367.369
1669199465556,58.0,sg.partying.android.lite,368.369
1669199466556,58.0,sg.partying.android.lite,369.369
1669199467557,58.0,sg.partying.android.lite,370.37
1669199468557,58.0,sg.partying.android.lite,371.37
1669199469558,58.0,sg.partying.android.lite,372.371
1669199470558,58.0,sg.partying.android.lite,373.371
1669199471559,58.0,sg.partying.android.lite,374.372
1669199472559,58.0,sg.partying.android.lite,375.372
1669199473560,58.0,sg.partying.android.lite,376.373
1669199474560,58.0,sg.partying.android.lite,377.373
1669199475560,58.0,sg.partying.android.lite,378.373
1669199476561,58.0,sg.partying.android.lite,379.374
1669199477561,58.0,sg.partying.android.lite,380.374
1669199478562,58.0,sg.partying.android.lite,381.375
1669199479562,58.0,sg.partying.android.lite,382.375
1669199480563,58.0,sg.partying.android.lite,383.376
1669199481564,58.0,sg.partying.android.lite,384.377
1669199482569,58.0,sg.partying.android.lite,385.382
1669199483564,58.0,sg.partying.android.lite,386.377
1669199484564,58.0,sg.partying.android.lite,387.377
1669199485565,58.0,sg.partying.android.lite,388.378
1669199486565,58.0,sg.partying.android.lite,389.378
1669199487566,58.0,sg.partying.android.lite,390.379
1669199488566,58.0,sg.partying.android.lite,391.379
1669199489567,58.0,sg.partying.android.lite,392.38
1669199490568,58.0,sg.partying.android.lite,393.381
1669199491568,58.0,sg.partying.android.lite,394.381
1669199492568,58.0,sg.partying.android.lite,395.381
1669199493568,58.0,sg.partying.android.lite,396.381
1669199494569,58.0,sg.partying.android.lite,397.382
1669199495570,58.0,sg.partying.android.lite,398.383
1669199496571,58.0,sg.partying.android.lite,399.384
1669199497573,58.0,sg.partying.android.lite,400.386
1669199498572,58.0,sg.partying.android.lite,401.385
1669199499572,58.0,sg.partying.android.lite,402.385
1669199500573,58.0,sg.partying.android.lite,403.386
1669199501573,58.0,sg.partying.android.lite,404.386
1669199502573,58.0,sg.partying.android.lite,405.386
1669199503575,58.0,sg.partying.android.lite,406.388
1669199504575,58.0,sg.partying.android.lite,407.388
1669199505575,58.0,sg.partying.android.lite,408.388
1669199506576,58.0,sg.partying.android.lite,409.389
1669199507576,58.0,sg.partying.android.lite,410.389
1669199508577,58.0,sg.partying.android.lite,411.39
1669199509577,58.0,sg.partying.android.lite,412.39
1669199510578,58.0,sg.partying.android.lite,413.391
1669199511578,58.0,sg.partying.android.lite,414.391
1669199512579,58.0,sg.partying.android.lite,415.392
1669199513582,58.0,sg.partying.android.lite,416.395
1669199514580,58.0,sg.partying.android.lite,417.393
1669199515580,58.0,sg.partying.android.lite,418.393
1669199516580,58.0,sg.partying.android.lite,419.393
1669199517582,58.0,sg.partying.android.lite,420.395
1669199518582,58.0,sg.partying.android.lite,421.395
1669199519582,58.0,sg.partying.android.lite,422.395
1669199520583,58.0,sg.partying.android.lite,423.396
1669199521584,58.0,sg.partying.android.lite,424.397
1669199522584,58.0,sg.partying.android.lite,425.397
1669199523585,58.0,sg.partying.android.lite,426.398
1669199524586,58.0,sg.partying.android.lite,427.399
1669199525586,58.0,sg.partying.android.lite,428.399
1669199526587,58.0,sg.partying.android.lite,429.4
1669199527588,58.0,sg.partying.android.lite,430.401
1669199528588,58.0,sg.partying.android.lite,431.401
1669199529588,58.0,sg.partying.android.lite,432.401
1669199530588,58.0,sg.partying.android.lite,433.401
1669199531589,58.0,sg.partying.android.lite,434.402
1669199532589,58.0,sg.partying.android.lite,435.402
1669199533590,58.0,sg.partying.android.lite,436.403
1669199534590,58.0,sg.partying.android.lite,437.403
1669199535591,58.0,sg.partying.android.lite,438.404
1669199536592,58.0,sg.partying.android.lite,439.405
1669199537592,58.0,sg.partying.android.lite,440.405
1669199538592,58.0,sg.partying.android.lite,441.405
1669199539593,58.0,sg.partying.android.lite,442.406
1669199540593,58.0,sg.partying.android.lite,443.406
1669199541594,58.0,sg.partying.android.lite,444.407
1669199542594,58.0,sg.partying.android.lite,445.407
1669199543595,58.0,sg.partying.android.lite,446.408
1669199544595,58.0,sg.partying.android.lite,447.408
1669199545596,58.0,sg.partying.android.lite,448.409
1669199546596,58.0,sg.partying.android.lite,449.409
1669199547597,58.0,sg.partying.android.lite,450.41
1669199548597,58.0,sg.partying.android.lite,451.41
1669199549598,58.0,sg.partying.android.lite,452.411
1669199550598,58.0,sg.partying.android.lite,453.411
1669199551598,58.0,sg.partying.android.lite,454.411
1669199552599,58.0,sg.partying.android.lite,455.412
1669199553600,58.0,sg.partying.android.lite,456.413
1669199554600,58.0,sg.partying.android.lite,457.413
1669199555600,58.0,sg.partying.android.lite,458.413
1669199556600,58.0,sg.partying.android.lite,459.413
1669199557601,58.0,sg.partying.android.lite,460.414
1669199558601,58.0,sg.partying.android.lite,461.414
1669199559602,58.0,sg.partying.android.lite,462.415
1669199560602,58.0,sg.partying.android.lite,463.415
1669199561603,58.0,sg.partying.android.lite,464.416
1669199562604,58.0,sg.partying.android.lite,465.417
1669199563603,58.0,sg.partying.android.lite,466.416
1669199564604,58.0,sg.partying.android.lite,467.417
1669199565604,58.0,sg.partying.android.lite,468.417
1669199566605,58.0,sg.partying.android.lite,469.418
1669199567606,58.0,sg.partying.android.lite,470.419
1669199568607,58.0,sg.partying.android.lite,471.42
1669199569606,58.0,sg.partying.android.lite,472.419
1669199570606,58.0,sg.partying.android.lite,473.419
1669199571607,58.0,sg.partying.android.lite,474.42
1669199572607,58.0,sg.partying.android.lite,475.42
1669199573608,58.0,sg.partying.android.lite,476.421
1669199574608,58.0,sg.partying.android.lite,477.421
1669199575609,58.0,sg.partying.android.lite,478.422
1669199576609,58.0,sg.partying.android.lite,479.422
1669199577610,58.0,sg.partying.android.lite,480.423
1669199578610,58.0,sg.partying.android.lite,481.423
1669199579611,58.0,sg.partying.android.lite,482.424
1669199580611,58.0,sg.partying.android.lite,483.424
1669199581612,58.0,sg.partying.android.lite,484.425
1669199582612,58.0,sg.partying.android.lite,485.425
1669199583620,58.0,sg.partying.android.lite,486.433
1669199584613,58.0,sg.partying.android.lite,487.426
1669199585614,58.0,sg.partying.android.lite,488.427
1669199586614,58.0,sg.partying.android.lite,489.427
1669199587615,58.0,sg.partying.android.lite,490.428
1669199588617,58.0,sg.partying.android.lite,491.43
1669199589616,58.0,sg.partying.android.lite,492.429
1669199590617,58.0,sg.partying.android.lite,493.43
1669199591617,58.0,sg.partying.android.lite,494.43
1669199592618,58.0,sg.partying.android.lite,495.431
1669199593618,58.0,sg.partying.android.lite,496.431
1669199594619,58.0,sg.partying.android.lite,497.432
1669199595619,58.0,sg.partying.android.lite,498.432
1669199596619,58.0,sg.partying.android.lite,499.432
1669199597620,58.0,sg.partying.android.lite,500.433
1669199598620,58.0,sg.partying.android.lite,501.433
1669199599621,58.0,sg.partying.android.lite,502.434
1669199600622,58.0,sg.partying.android.lite,503.435
1669199601623,58.0,sg.partying.android.lite,504.436
1669199602623,58.0,sg.partying.android.lite,505.436
1669199603625,58.0,sg.partying.android.lite,506.438
1669199604626,58.0,sg.partying.android.lite,507.439
1669199605625,58.0,sg.partying.android.lite,508.438
1669199606625,58.0,sg.partying.android.lite,509.438
1669199607626,58.0,sg.partying.android.lite,510.439
1669199608626,58.0,sg.partying.android.lite,511.439
1669199609627,58.0,sg.partying.android.lite,512.44
1669199610628,58.0,sg.partying.android.lite,513.441
1669199611628,58.0,sg.partying.android.lite,514.441
1669199612629,58.0,sg.partying.android.lite,515.442
1669199613629,58.0,sg.partying.android.lite,516.442
1669199614630,58.0,sg.partying.android.lite,517.443
1669199615632,58.0,sg.partying.android.lite,518.445
1669199616633,58.0,sg.partying.android.lite,519.446
1669199617634,58.0,sg.partying.android.lite,520.447
1669199618634,58.0,sg.partying.android.lite,521.447
1669199619635,58.0,sg.partying.android.lite,522.448
1669199620635,58.0,sg.partying.android.lite,523.448
1669199621636,58.0,sg.partying.android.lite,524.449
1669199622638,58.0,sg.partying.android.lite,525.451
1669199623638,58.0,sg.partying.android.lite,526.451
1669199624638,58.0,sg.partying.android.lite,527.451
1669199625639,58.0,sg.partying.android.lite,528.452
1669199626640,58.0,sg.partying.android.lite,529.453
1669199627641,58.0,sg.partying.android.lite,530.454
1669199628641,58.0,sg.partying.android.lite,531.454
1669199629642,58.0,sg.partying.android.lite,532.455
1669199630642,58.0,sg.partying.android.lite,533.455
1669199631643,58.0,sg.partying.android.lite,534.456
1669199632643,58.0,sg.partying.android.lite,535.456
1669199633643,58.0,sg.partying.android.lite,536.456
1669199634644,58.0,sg.partying.android.lite,537.457
1669199635644,60.0,sg.partying.android.lite,538.457
1669199636645,58.0,sg.partying.android.lite,539.458
1669199637645,58.0,sg.partying.android.lite,540.458
1669199638647,58.0,sg.partying.android.lite,541.46
1669199639647,60.0,sg.partying.android.lite,542.46
1669199640648,58.0,sg.partying.android.lite,543.461
1669199641648,58.0,sg.partying.android.lite,544.461
1669199642648,58.0,sg.partying.android.lite,545.461
1669199643649,58.0,sg.partying.android.lite,546.462
1669199644649,58.0,sg.partying.android.lite,547.462
1669199645650,58.0,sg.partying.android.lite,548.463
1669199646650,58.0,sg.partying.android.lite,549.463
1669199647651,58.0,sg.partying.android.lite,550.464
1669199648651,58.0,sg.partying.android.lite,551.464
1669199649652,58.0,sg.partying.android.lite,552.465
1669199650653,58.0,sg.partying.android.lite,553.466
1669199651653,58.0,sg.partying.android.lite,554.466
1669199652653,58.0,sg.partying.android.lite,555.466
1669199653655,58.0,sg.partying.android.lite,556.468
1669199654655,58.0,sg.partying.android.lite,557.468
1669199655655,58.0,sg.partying.android.lite,558.468
