RecordTime,应用进程-main-29179(%),extra,SimpleTime
1669278359171,13.184079,,675.695
1669278359688,18.159204,,676.212
1669278360182,17.293232,,676.706
1669278360722,19.471153,,677.246
1669278361186,17.631578,,677.71
1669278361691,18.6398,,678.215
1669278362158,17.204302,,678.682
1669278362705,18.20331,,679.229
1669278363191,14.640199,,679.715
1669278363687,15.748032,,680.211
1669278364195,13.399504,,680.719
1669278364699,17.067307,,681.223
1669278365196,17.948719,,681.72
1669278365687,17.258883,,682.211
1669278366189,17.847769,,682.713
1669278366709,18.465229,,683.233
1669278367187,17.277487,,683.711
1669278367703,18.333334,,684.227
1669278368181,14.97462,,684.705
1669278368703,13.784461,,685.227
1669278369187,14.432989,,685.711
1669278369690,17.75,,686.214
1669278370167,17.602041,,686.691
1669278370727,19.103773,,687.251
1669278371183,16.18037,,687.707
1669278371681,18.67322,,688.205
1669278372200,18.918919,,688.724
1669278372717,17.675545,,689.241
1669278373207,15.167095,,689.731
1669278373691,13.802083,,690.215
1669278374196,14.358975,,690.72
1669278374703,18.6398,,691.227
1669278375213,17.54386,,691.737
1669278375706,18.652851,,692.23
1669278376193,17.091837,,692.717
1669278376711,17.149757,,693.235
1669278377194,17.241379,,693.718
1669278377718,18.095238,,694.242
1669278378214,16.169155,,694.738
1669278378714,14.105794,,695.238
1669278379199,14.360313,,695.723
1669278379679,16.927082,,696.203
1669278380217,18.82353,,696.741
1669278380703,18.508997,,697.227
1669278381204,18.546366,,697.728
1669278381701,17.761557,,698.225
1669278382211,18.069307,,698.735
1669278382705,17.128464,,699.229
1669278383209,15.949367,,699.733
1669278383703,14.358975,,700.227
1669278384221,14.004914,,700.745
1669278384726,18.25,,701.25
1669278385219,18.52792,,701.743
1669278385723,17.602041,,702.247
1669278386216,18.5,,702.74
1669278386699,16.748768,,703.223
1669278387221,20.0489,,703.745
1669278387708,18.469658,,704.232
1669278388211,15.479116,,704.735
1669278388716,14.320988,,705.24
1669278389211,13.819096,,705.735
1669278389725,19.746836,,706.249
1669278390234,18.781727,,706.758
1669278390715,16.79198,,707.239
1669278391215,0.0,,707.739
1669278391714,0.0,,708.238
1669278392208,18.090452,,708.732
1669278392733,19.148937,,709.257
1669278393212,15.064936,,709.736
1669278393737,14.519906,,710.261
1669278394214,14.211885,,710.738
1669278394723,18.227848,,711.247
1669278395228,16.22276,,711.752
1669278395711,18.131868,,712.235
1669278396218,16.548464,,712.742
1669278396725,17.794487,,713.249
1669278397222,18.461538,,713.746
1669278397729,17.794487,,714.253
1669278398208,15.0753765,,714.732
1669278398733,14.03941,,715.257
1669278399212,13.554987,,715.736
1669278399737,16.262136,,716.261
1669278400236,17.548077,,716.76
1669278400751,17.574259,,717.275
1669278401236,17.766499,,717.76
1669278401740,18.670076,,718.264
1669278402233,16.99029,,718.757
1669278402719,17.6,,719.243
1669278403203,19.270832,,719.727
1669278403736,16.995073,,720.26
1669278404219,12.781956,,720.743
1669278404693,12.032085,,721.217
1669278405222,18.588236,,721.746
1669278405747,15.571776,,722.271
1669278406241,15.211969,,722.765
1669278406734,17.412935,,723.258
1669278407187,12.668464,,723.711
1669278407760,18.117647,,724.284
1669278408218,20.673077,,724.742
1669278408723,18.75,,725.247
1669278409245,17.026379,,725.769
1669278409740,20.533333,,726.264
1669278410224,15.1741295,,726.748
1669278410747,15.98063,,727.271
1669278411216,13.896458,,727.74
1669278411740,14.726841,,728.264
1669278412238,16.020672,,728.762
1669278412733,16.009851,,729.257
1669278413223,12.853471,,729.747
1669278413685,0.0,,730.209
1669278414245,0.0,,730.769
1669278414716,18.085106,,731.24
1669278415236,16.933638,,731.76
1669278415755,18.04878,,732.279
1669278416221,17.414248,,732.745
1669278416718,17.412935,,733.242
1669278417234,18.313253,,733.758
1669278417770,18.781727,,734.294
1669278418236,14.814815,,734.76
1669278418721,17.468353,,735.245
1669278419218,13.810741,,735.742
1669278419743,17.091837,,736.267
1669278420244,17.042606,,736.768
1669278420748,0.0,,737.272
1669278421236,0.0,,737.76
1669278421734,17.042606,,738.258
1669278422259,18.090452,,738.783
1669278422732,17.783504,,739.256
1669278423262,16.748768,,739.786
1669278423744,17.632242,,740.268
1669278424253,0.0,,740.777
1669278424749,0.0,,741.273
1669278425265,17.831326,,741.789
1669278425761,16.623377,,742.285
1669278426269,16.985645,,742.793
1669278426749,17.1875,,743.273
1669278427233,17.922077,,743.757
1669278427767,16.666668,,744.291
1669278428263,15.696202,,744.787
1669278428755,13.730571,,745.279
1669278429247,14.285715,,745.771
1669278429743,17.258883,,746.267
1669278430247,17.994858,,746.771
1669278430749,17.54386,,747.273
1669278431263,16.747574,,747.787
1669278431754,17.31266,,748.278
1669278432260,17.910448,,748.784
1669278432743,16.209476,,749.267
1669278433248,15.113351,,749.772
1669278433757,15.0753765,,750.281
1669278434256,14.795918,,750.78
1669278434754,17.929293,,751.278
1669278435254,18.066158,,751.778
1669278435771,17.788462,,752.295
1669278436251,17.336683,,752.775
1669278436799,17.577196,,753.323
1669278437257,18.205805,,753.781
1669278437760,17.661692,,754.284
1669278438262,18.024693,,754.786
1669278438767,14.454976,,755.291
1669278439274,13.759213,,755.798
1669278439780,14.043583,,756.304
1669278440249,17.58794,,756.773
1669278440755,18.446602,,757.279
1669278441242,17.447918,,757.766
1669278441761,17.5,,758.285
1669278442261,19.059406,,758.785
1669278442786,19.117647,,759.31
1669278443286,16.666668,,759.81
1669278443797,16.458853,,760.321
1669278444253,17.567568,,760.777
1669278444736,17.456358,,761.26
1669278445268,19.464722,,761.792
1669278445779,17.617867,,762.303
1669278446274,16.176472,,762.798
1669278446744,17.241379,,763.268
1669278447281,17.391304,,763.805
1669278447807,18.04878,,764.331
1669278448259,17.250673,,764.783
1669278448745,13.75,,765.269
1669278449267,19.642857,,765.791
1669278449786,15.6862755,,766.31
1669278450231,16.076294,,766.755
1669278450805,16.400911,,767.329
1669278451227,14.325068,,767.751
1669278451773,13.317192,,768.297
1669278452263,16.062176,,768.787
1669278452778,16.707022,,769.302
1669278453252,14.758269,,769.776
1669278453777,12.280702,,770.301
1669278454275,12.590798,,770.799
1669278454819,20.14742,,771.343
1669278455318,18.062826,,771.842
1669278455740,12.928761,,772.264
1669278456283,24.105013,,772.807
1669278456801,18.439716,,773.325
1669278457279,16.452442,,773.803
1669278457787,17.412935,,774.311
1669278458268,16.793894,,774.792
1669278458785,15.98063,,775.309
1669278459286,13.08642,,775.81
1669278459764,14.728682,,776.288
1669278460277,18.446602,,776.801
1669278460743,16.578947,,777.267
1669278461307,16.515837,,777.831
1669278461782,21.243523,,778.306
1669278462258,18.181818,,778.782
1669278462818,17.874395,,779.342
1669278463309,17.766499,,779.833
1669278463769,16.358839,,780.293
1669278464281,13.942307,,780.805
1669278464781,14.141414,,781.305
1669278465305,17.380953,,781.829
1669278465788,17.617867,,782.312
1669278466302,18.666666,,782.826
1669278466798,17.199017,,783.322
1669278467292,17.72152,,783.816
1669278467785,17.661692,,784.309
1669278468328,17.955112,,784.852
1669278468756,14.324324,,785.28
1669278469279,15.130024,,785.803
1669278469778,18.781727,,786.302
1669278470271,19.08397,,786.795
1669278470767,17.58794,,787.291
1669278471281,19.095478,,787.805
1669278471809,18.67322,,788.333
1669278472300,20.51948,,788.824
1669278472808,18.766066,,789.332
1669278473314,19.45137,,789.838
1669278473838,20.5,,790.362
1669278474259,17.379679,,790.783
1669278474760,26.17284,,791.284
1669278475265,26.817041,,791.789
1669278475806,21.026894,,792.33
1669278476327,20.286396,,792.851
1669278476784,22.222223,,793.308
1669278477311,21.794872,,793.835
1669278477809,19.75,,794.333
1669278478274,18.717949,,794.798
1669278478796,18.918919,,795.32
1669278479317,18.886198,,795.841
1669278479816,17.402597,,796.34
1669278480313,16.876574,,796.837
1669278480810,17.128464,,797.334
1669278481278,18.041237,,797.802
1669278481815,18.119267,,798.339
1669278482319,18.248175,,798.843
1669278482840,20.104439,,799.364
1669278483319,18.781727,,799.843
1669278483828,18.427519,,800.352
1669278484308,15.6410265,,800.832
1669278484826,14.320389,,801.35
1669278485320,16.030533,,801.844
1669278485824,17.88413,,802.348
1669278486317,18.925234,,802.841
1669278486777,20.168068,,803.301
1669278487327,18.615753,,803.851
1669278487820,19.023136,,804.344
1669278488329,18.689322,,804.853
1669278488829,22.520107,,805.353
1669278489306,15.700483,,805.83
1669278489817,13.801453,,806.341
1669278490281,14.210526,,806.805
1669278490811,16.210045,,807.335
1669278491323,19.473684,,807.847
1669278491794,19.897959,,808.318
1669278492306,18.905472,,808.83
1669278492827,18.912529,,809.351
1669278493329,18.114143,,809.853
1669278493850,19.444445,,810.374
1669278494322,15.343915,,810.846
1669278494830,16.581633,,811.354
1669278495329,17.493473,,811.853
1669278495831,18.414322,,812.355
1669278496323,19.323671,,812.847
1669278496814,18.34171,,813.338
1669278497323,19.387754,,813.847
1669278497834,18.660288,,814.358
1669278498332,19.948187,,814.856
1669278498840,18.024693,,815.364
1669278499344,13.580246,,815.868
1669278499809,14.659686,,816.333
1669278500330,14.95098,,816.854
1669278500808,17.402597,,817.332
1669278501332,19.002375,,817.856
1669278501794,18.205805,,818.318
1669278502342,18.181818,,818.866
1669278502816,18.469658,,819.34
1669278503338,17.633411,,819.862
1669278503850,18.2266,,820.374
1669278504325,14.545454,,820.849
1669278504824,14.713218,,821.348
1669278505335,17.73399,,821.859
1669278505782,17.357513,,822.306
1669278506342,18.978102,,822.866
1669278506842,18.965517,,823.366
1669278507348,17.88413,,823.872
1669278507830,18.362282,,824.354
1669278508340,18.024693,,824.864
1669278508838,18.483412,,825.362
1669278509330,14.96063,,825.854
1669278509847,15.233416,,826.371
1669278510331,16.31579,,826.855
1669278510843,19.37046,,827.367
1669278511343,19.19192,,827.867
1669278511846,17.149757,,828.37
1669278512367,17.602041,,828.891
1669278512828,17.368422,,829.352
1669278513335,19.240505,,829.859
1669278513848,17.257683,,830.372
1669278514348,17.34694,,830.872
1669278514881,19.458128,,831.405
1669278515331,18.897638,,831.855
1669278515841,18.181818,,832.365
1669278516340,17.34694,,832.864
1669278516835,17.359413,,833.359
1669278517328,19.89664,,833.852
1669278517837,18.60465,,834.361
1669278518354,19.537275,,834.878
1669278518825,18.867926,,835.349
1669278519349,21.58809,,835.873
1669278519857,17.902813,,836.381
1669278520332,15.503876,,836.856
1669278520831,14.832536,,837.355
1669278521416,17.647058,,837.94
1669278521841,16.147308,,838.365
1669278522336,16.176472,,838.86
1669278522817,14.095744,,839.341
1669278518354,19.537275,,834.878
1669278518825,18.867926,,835.349
1669278519349,21.58809,,835.873
1669278519857,17.902813,,836.381
1669278520332,15.503876,,836.856
1669278520831,14.832536,,837.355
1669278521416,17.647058,,837.94
1669278521841,16.147308,,838.365
1669278522336,16.176472,,838.86
1669278522817,14.095744,,839.341
1669278523337,16.985645,,839.861
1669278523825,18.537859,,840.349
1669278524357,19.302324,,840.881
1669278524836,17.602041,,841.36
1669278525347,18.581907,,841.871
1669278525836,17.948719,,842.36
1669278526359,18.781727,,842.883
1669278526902,16.78487,,843.426
1669278527338,12.668464,,843.862
1669278527854,13.902439,,844.378
1669278528382,14.814815,,844.906
1669278528837,15.691489,,845.361
1669278529343,16.625917,,845.867
1669278529864,17.268042,,846.388
1669278530328,17.277487,,846.852
1669278530861,16.941175,,847.385
1669278531390,17.17647,,847.914
1669278531867,16.923077,,848.391
1669278532349,14.621409,,848.873
1669278532854,15.521629,,849.378
1669278533359,15.254237,,849.883
1669278533883,18.090452,,850.407
1669278534367,19.354837,,850.891
1669278534877,19.948187,,851.401
1669278535354,18.814432,,851.878
1669278535883,18.918919,,852.407
1669278536365,19.733334,,852.889
1669278536871,18.446602,,853.395
1669278537347,16.494844,,853.871
1669278537851,14.720813,,854.375
1669278538362,16.41791,,854.886
1669278538836,18.99736,,855.36
1669278539354,18.944845,,855.878
1669278539848,18.25613,,856.372
1669278540361,19.117647,,856.885
1669278540845,17.690416,,857.369
1669278541356,18.204489,,857.88
1669278541887,17.149757,,858.411
1669278542351,14.583333,,858.875
1669278542859,13.383839,,859.383
1669278543362,14.213199,,859.886
1669278543882,16.144579,,860.406
1669278544318,16.298344,,860.842
1669278544885,18.16092,,861.409
1669278545371,16.879795,,861.895
1669278545831,19.363396,,862.355
1669278546354,18.67322,,862.878
1669278546858,18.181818,,863.382
1669278547383,14.5631075,,863.907
1669278547849,13.054188,,864.373
1669278548349,14.728682,,864.873
1669278548891,17.688679,,865.415
1669278549342,17.480719,,865.866
1669278549912,19.534883,,866.436
1669278550380,18.961039,,866.904
1669278550838,18.716578,,867.362
1669278551394,17.913832,,867.918
1669278551893,18.905472,,868.417
1669278552346,16.84492,,868.87
1669278552891,18.781727,,869.415
1669278553387,18.461538,,869.911
1669278553883,20.300753,,870.407
1669278554368,18.652851,,870.892
1669278554853,19.466667,,871.377
1669278555406,19.863014,,871.93
1669278555910,17.512691,,872.434
1669278556351,17.287233,,872.875
1669278556917,18.160378,,873.441
1669278557371,15.039578,,873.895
1669278557871,15.121952,,874.395
1669278558417,18.34171,,874.941
1669278558884,18.829517,,875.408
1669278559367,17.031631,,875.891
1669278559865,17.368422,,876.389
1669278560366,0.0,,876.89
1669278560898,0.0,,877.422
1669278561399,16.582914,,877.923
1669278561886,16.010498,,878.41
1669278562391,14.646464,,878.915
1669278562884,14.698163,,879.408
1669278563408,17.031631,,879.932
1669278563887,16.624685,,880.411
1669278564409,18.40796,,880.933
1669278564892,17.054264,,881.416
1669278565416,17.617867,,881.94
1669278565848,0.0,,882.372
1669278566414,0.0,,882.938
1669278566898,19.270832,,883.422
1669278567372,17.829456,,883.896
1669278567909,18.5,,884.433
1669278568372,19.02174,,884.896
1669278568871,19.791668,,885.395
1669278569380,19.362745,,885.904
1669278569870,17.480719,,886.394
1669278570411,18.854416,,886.935
1669278570918,19.02439,,887.442
1669278571395,17.060368,,887.919
1669278571887,18.599033,,888.411
1669278572383,17.468353,,888.907
1669278572877,15.143603,,889.401
1669278573398,17.633411,,889.922
1669278573923,19.37046,,890.447
1669278574373,18.681318,,890.897
1669278574894,19.298244,,891.418
1669278575427,19.811321,,891.951
1669278575865,17.955801,,892.389
1669278576406,18.138426,,892.93
1669278576895,18.34171,,893.419
1669278577401,18.6398,,893.925
1669278577881,13.930347,,894.405
1669278578435,15.144231,,894.959
1669278578917,13.910762,,895.441
1669278579405,19.19192,,895.929
1669278579932,18.274113,,896.456
1669278580404,18.918919,,896.928
1669278580913,18.112246,,897.437
1669278581417,19.181585,,897.941
1669278581946,17.21698,,898.47
1669278582380,17.630854,,898.904
1669278582876,18.230564,,899.4
1669278583389,19.285715,,899.913
1669278583927,17.857143,,900.451
1669278584391,18.428185,,900.915
1669278584905,19.52381,,901.429
1669278585416,19.070904,,901.94
1669278585871,19.565218,,902.395
1669278586443,18.409092,,902.967
1669278586894,17.708332,,903.418
1669278587425,19.477434,,903.949
1669278587879,15.083798,,904.403
1669278588425,14.219114,,904.949
1669278588866,17.80822,,905.39
1669278589437,19.347319,,905.961
1669278589884,18.678162,,906.408
1669278590369,15.196079,,906.893
1669278590899,17.661692,,907.423
1669278591464,18.325792,,907.988
1669278591887,18.155619,,908.411
1669278592453,16.507177,,908.977
1669278592913,14.390244,,909.437
1669278593416,14.861462,,909.94
1669278593887,12.598425,,910.411
1669278594398,12.592593,,910.922
1669278594911,17.961164,,911.435
1669278595421,18.701298,,911.945
1669278595928,16.421568,,912.452
1669278596437,16.790123,,912.961
1669278596938,19.012346,,913.462
1669278597407,18.0,,913.931
1669278597926,15.403422,,914.45
1669278598449,16.919191,,914.973
1669278598927,16.112532,,915.451
1669278599430,15.6862755,,915.954
1669278599926,17.277487,,916.45
1669278600387,13.385826,,916.911
1669278600947,14.423077,,917.471
1669278601425,13.012049,,917.949
1669278601933,14.43038,,918.457
1669278602381,13.989637,,918.905
1669278602909,13.917525,,919.433
1669278603414,13.300492,,919.938
1669278603941,16.901407,,920.465
1669278604383,20.44199,,920.907
1669278604925,20.432693,,921.449
1669278605411,17.54386,,921.935
1669278605924,21.333334,,922.448
1669278606413,18.844221,,922.937
1669278606910,20.822622,,923.434
1669278607425,16.985645,,923.949
1669278607909,14.948453,,924.433
1669278608419,14.795918,,924.943
1669278608881,14.58886,,925.405
1669278609411,17.444717,,925.935
1669278609940,17.619047,,926.464
1669278610436,18.814432,,926.96
1669278610919,18.324608,,927.443
1669278611445,19.512194,,927.969
1669278611937,16.70823,,928.461
1669278612444,16.504854,,928.968
1669278612918,13.486006,,929.442
1669278613441,14.841848,,929.965
1669278613901,13.881747,,930.425
1669278614413,18.441559,,930.937
1669278614929,18.29574,,931.453
1669278615418,18.61702,,931.942
1669278615939,16.908213,,932.463
1669278616358,9.549071,,932.882
1669278616856,4.239402,,933.38
1669278617421,9.134615,,933.945
1669278617930,11.611375,,934.454
1669278618430,9.135803,,934.954
1669278618938,11.221945,,935.462
1669278619427,12.75,,935.951
1669278619929,15.0990095,,936.453
1669278620425,18.181818,,936.949
1669278620920,14.395886,,937.444
1669278621437,13.970588,,937.961
1669278621942,14.492753,,938.466
1669278622430,12.713936,,938.954
1669278622942,11.838791,,939.466
1669278623436,11.2440195,,939.96
1669278623929,16.237112,,940.453
1669278624438,10.837439,,940.962
1669278624933,14.393939,,941.457
1669278625408,10.372341,,941.932
1669278625863,7.3529415,,942.387
1669278626434,12.443439,,942.958
1669278626921,14.609572,,943.445
1669278627466,16.666668,,943.99
1669278627945,17.215189,,944.469
1669278628439,16.377172,,944.963
1669278628954,18.656715,,945.478
1669278629409,16.27907,,945.933
1669278629952,17.690416,,946.476
1669278630439,16.966581,,946.963
1669278630950,16.161615,,947.474
1669278631436,16.75,,947.96
1669278631926,17.480719,,948.45
1669278632452,15.839243,,948.976
1669278632928,13.881747,,949.452
1669278633462,14.009662,,949.986
1669278633946,15.445026,,950.47
1669278634457,16.504854,,950.981
1669278634951,18.75,,951.475
1669278635448,18.781727,,951.972
1669278635956,18.204489,,952.48
1669278636433,21.52231,,952.957
1669278636929,19.37799,,953.453
1669278637451,19.298244,,953.975
1669278637947,15.776081,,954.471
1669278638433,16.071428,,954.957
1669278638965,17.274939,,955.489
1669278639470,18.069307,,955.994
1669278639949,18.829517,,956.473
1669278640485,18.481012,,957.009
1669278640947,18.886198,,957.471
1669278641466,19.160105,,957.99
1669278641984,18.564358,,958.508
1669278642471,18.796993,,958.995
1669278642953,15.829145,,959.477
1669278643452,15.920398,,959.976
1669278643955,18.961039,,960.479
1669278644401,20.10582,,960.925
1669278644946,21.945137,,961.47
1669278645467,0.0,,961.991
1669278645975,0.0,,962.499
1669278646469,22.84264,,962.993
1669278646974,22.906403,,963.498
1669278647457,21.761658,,963.981
1669278647966,15.6479225,,964.49
1669278648464,15.789473,,964.988
1669278648964,18.004866,,965.488
1669278649468,18.844221,,965.992
1669278649968,19.070904,,966.492
1669278650468,20.3125,,966.992
1669278650933,18.372704,,967.457
1669278651473,19.495413,,967.997
1669278651966,20.454546,,968.49
1669278652481,19.480518,,969.005
1669278652985,18.387909,,969.509
1669278653465,13.636364,,969.989
1669278653988,14.527845,,970.512
1669278654463,18.34171,,970.987
1669278654970,18.85856,,971.494
1669278655465,19.268291,,971.989
1669278655973,22.0,,972.497
1669278656467,17.0,,972.991
1669278656965,18.670076,,973.489
1669278657489,17.88413,,974.013
1669278657950,14.248021,,974.474
1669278658458,14.213199,,974.982
1669278658977,18.905472,,975.501
1669278659488,18.181818,,976.012
1669278659990,17.444717,,976.514
1669278660493,18.062826,,977.017
1669278660968,17.525772,,977.492
1669278661461,18.5,,977.985
1669278661976,18.592964,,978.5
1669278662504,17.857143,,979.028
1669278662973,14.888337,,979.497
1669278663469,14.578006,,979.993
1669278658977,18.905472,,975.501
1669278659488,18.181818,,976.012
1669278659990,17.444717,,976.514
1669278660493,18.062826,,977.017
1669278660968,17.525772,,977.492
1669278661461,18.5,,977.985
1669278661976,18.592964,,978.5
1669278662504,17.857143,,979.028
1669278662973,14.888337,,979.497
1669278663469,14.578006,,979.993
1669278663991,16.028708,,980.515
1669278664473,19.329897,,980.997
1669278664986,17.910448,,981.51
1669278665494,18.686869,,982.018
1669278665955,17.179487,,982.479
1669278666467,18.781727,,982.991
1669278666971,18.62245,,983.495
1669278667519,18.26698,,984.043
1669278667997,19.137466,,984.521
1669278668490,15.903614,,985.014
1669278668993,17.73399,,985.517
1669278669495,16.995073,,986.019
1669278669989,17.989418,,986.513
1669278670494,18.644068,,987.018
1669278670995,19.41032,,987.519
1669278671484,17.391304,,988.008
1669278671997,17.307693,,988.521
1669278672462,18.037136,,988.986
1669278672979,19.537275,,989.503
1669278673503,19.617226,,990.027
1669278674023,19.339622,,990.547
1669278674481,18.085106,,991.005
1669278675002,19.285715,,991.526
1669278675495,19.786095,,992.019
1669278675999,18.67322,,992.523
1669278676511,17.632242,,993.035
1669278677017,19.16462,,993.541
1669278677529,21.17347,,994.053
1669278677981,20.580475,,994.505
1669278678451,19.69697,,994.975
1669278679026,25.35545,,995.55
1669278679519,24.739582,,996.043
1669278679984,25.575447,,996.508
1669278680544,24.102564,,997.068
1669278680994,18.911917,,997.518
1669278681516,16.10577,,998.04
1669278681992,17.6,,998.516
1669278682498,15.920398,,999.022
1669278682996,13.759213,,999.52
1669278683518,16.54321,,1000.042
1669278684011,17.821783,,1000.535
1669278684497,17.955112,,1001.021
1669278685002,19.329897,,1001.526
1669278685504,17.902813,,1002.028
1669278685993,17.857143,,1002.517
1669278686507,18.719212,,1003.031
1669278687023,17.831326,,1003.547
1669278687503,18.227848,,1004.027
1669278688032,17.339668,,1004.556
1669278688509,14.102565,,1005.033
1669278689019,14.519906,,1005.543
1669278689504,18.157894,,1006.028
1669278690013,18.85856,,1006.537
1669278690519,16.99029,,1007.043
1669278690987,18.52792,,1007.511
1669278691543,17.798595,,1008.067
1669278692006,18.97019,,1008.53
1669278692493,17.777779,,1009.017
1669278693028,16.425121,,1009.552
1669278693494,14.6907215,,1010.018
1669278694029,14.719626,,1010.553
1669278694536,17.783504,,1011.06
1669278695006,19.072165,,1011.53
1669278695506,18.066158,,1012.03
1669278696011,19.660194,,1012.535
1669278696527,18.844221,,1013.051
1669278696987,18.041237,,1013.511
1669278697499,20.143885,,1014.023
1669278698029,27.073172,,1014.553
1669278698478,14.805825,,1015.002
1669278698998,19.354837,,1015.522
1669278699500,18.316832,,1016.024
1669278699983,23.224045,,1016.507
1669278700482,25.916872,,1017.006
1669278700975,20.454546,,1017.499
1669278701470,20.308483,,1017.994
1669278701984,21.327015,,1018.508
1669278702455,21.818182,,1018.979
1669278703001,21.016165,,1019.525
1669278703475,18.829517,,1019.999
1669278704007,20.88167,,1020.531
1669278704456,20.855614,,1020.98
1669278705004,27.118645,,1021.528
1669278705509,21.705427,,1022.033
1669278706047,21.54195,,1022.571
1669278706558,25.464191,,1023.082
1669278707004,21.671019,,1023.528
1669278707520,21.119593,,1024.044
1669278708015,20.143885,,1024.539
1669278708524,16.464891,,1025.048
1669278708999,17.277487,,1025.523
1669278709547,19.109947,,1026.071
1669278709981,20.20202,,1026.505
1669278710532,23.27189,,1027.056
1669278711059,17.142859,,1027.583
1669278711526,18.518518,,1028.05
1669278712004,19.642857,,1028.528
1669278712537,19.22141,,1029.061
1669278713011,15.931373,,1029.535
1669278713513,16.112532,,1030.037
1669278713991,19.5,,1030.515
1669278714539,19.444445,,1031.063
1669278715008,20.161291,,1031.532
1669278715537,17.70335,,1032.061
1669278716044,17.34694,,1032.568
1669278716513,18.848167,,1033.037
1669278717044,17.985613,,1033.568
1669278717564,18.204489,,1034.088
1669278718024,17.827297,,1034.548
1669278718526,14.663461,,1035.05
1669278719005,14.507772,,1035.529
1669278719488,15.776698,,1036.012
1669278719993,18.441559,,1036.517
1669278720523,0.0,,1037.047
1669278721069,0.0,,1037.593
1669278721551,19.086021,,1038.075
1669278722025,18.60465,,1038.549
1669278722584,17.772512,,1039.108
1669278723052,0.0,,1039.576
1669278723468,0.0,,1039.992
1669278724018,14.85849,,1040.542
1669278724534,16.494844,,1041.058
1669278725059,19.240505,,1041.583
1669278725533,17.391304,,1042.057
1669278726028,17.866667,,1042.552
1669278726555,18.795181,,1043.079
1669278727042,18.666666,,1043.566
1669278727549,18.571428,,1044.073
1669278728024,18.062826,,1044.548
1669278728535,14.251208,,1045.059
1669278729022,15.167095,,1045.546
1669278729558,19.907408,,1046.082
1669278730076,18.796993,,1046.6
1669278730562,17.557251,,1047.086
1669278731043,18.29897,,1047.567
1669278731544,17.866667,,1048.068
1669278732041,17.619047,,1048.565
1669278732545,18.5,,1049.069
1669278733074,17.293232,,1049.598
1669278733523,15.424165,,1050.047
1669278734042,14.285715,,1050.566
1669278734563,14.21801,,1051.087
1669278735076,18.644068,,1051.6
1669278735552,18.066158,,1052.076
1669278736059,19.946093,,1052.583
1669278736527,18.469658,,1053.051
1669278737052,19.148937,,1053.576
1669278737560,18.630136,,1054.084
1669278738046,18.181818,,1054.57
1669278738558,17.079206,,1055.082
1669278739037,16.062176,,1055.561
1669278739561,17.661098,,1056.085
1669278740046,22.88557,,1056.57
1669278740561,18.811882,,1057.085
1669278741058,19.0,,1057.582
1669278741562,18.117647,,1058.086
1669278742066,20.403023,,1058.59
1669278742553,20.478724,,1059.077
1669278743038,19.354837,,1059.562
1669278743599,18.561485,,1060.123
1669278744030,16.298344,,1060.554
1669278744513,14.0,,1061.037
1669278745065,19.362745,,1061.589
1669278745556,23.115578,,1062.08
1669278746041,25.38071,,1062.565
1669278746570,17.021276,,1063.094
1669278747045,17.128464,,1063.569
1669278747582,19.106699,,1064.106
1669278748036,16.53944,,1064.56
1669278748594,16.080402,,1065.118
1669278749045,14.720813,,1065.569
1669278749566,17.061611,,1066.09
1669278750062,16.87345,,1066.586
1669278750555,18.586388,,1067.079
1669278751056,16.625917,,1067.58
1669278751547,17.647058,,1068.071
1669278752086,19.154228,,1068.61
1669278752554,18.59155,,1069.078
1669278753073,18.648018,,1069.597
1669278753568,18.085106,,1070.092
1669278754065,14.6226425,,1070.589
1669278754571,14.5631075,,1071.095
1669278755064,18.99736,,1071.588
1669278755576,19.30693,,1072.1
1669278756088,19.25,,1072.612
1669278756569,17.96875,,1073.093
1669278757070,17.40196,,1073.594
1669278757583,18.826406,,1074.107
1669278758086,18.227848,,1074.61
1669278758617,17.108435,,1075.141
1669278759072,15.151516,,1075.596
1669278759566,14.320988,,1076.09
1669278760071,19.19192,,1076.595
1669278760575,17.574259,,1077.099
1669278761073,17.617867,,1077.597
1669278761577,18.0,,1078.101
1669278762079,17.58794,,1078.603
1669278762582,18.095238,,1079.106
1669278763056,18.947369,,1079.58
1669278763573,17.321016,,1080.097
1669278764044,15.384616,,1080.568
1669278764569,15.085157,,1081.093
1669278765093,16.546762,,1081.617
1669278765592,18.04878,,1082.116
1669278766101,18.481012,,1082.625
1669278766563,0.0,,1083.087
1669278767086,0.0,,1083.61
1669278767582,18.652851,,1084.106
1669278768055,18.508997,,1084.579
1669278768540,16.745283,,1085.064
1669278769095,15.347722,,1085.619
1669278769567,14.583333,,1086.091
1669278770092,18.965517,,1086.616
1669278770596,18.159807,,1087.12
1669278771082,0.0,,1087.606
1669278771587,0.0,,1088.111
1669278772105,19.907408,,1088.629
1669278772575,18.378378,,1089.099
1669278773084,19.270832,,1089.608
1669278773551,17.232376,,1090.075
1669278774091,14.6226425,,1090.615
1669278774562,15.445026,,1091.086
1669278775083,17.590363,,1091.607
1669278775585,17.518248,,1092.109
1669278776103,20.0,,1092.627
1669278776587,17.293232,,1093.111
1669278777078,18.15857,,1093.602
1669278777593,17.40196,,1094.117
1669278778095,19.58763,,1094.619
1669278778602,16.585367,,1095.126
1669278779067,14.814815,,1095.591
1669278779553,14.215687,,1096.077
1669278780064,17.380352,,1096.588
1669278780603,19.154228,,1097.127
